,beds,baths,size,zip_code,price,price_per_sqft
1895,2,2.5,1305.0,98116,770000.0,59003831.41762452
1896,3,2.0,1840.0,98117,959630.0,52153804.347826086
1897,1,1.0,782.0,98101,519990.0,66494884.91048593
1898,2,2.5,1040.0,98117,705000.0,67788461.53846154
1899,2,2.0,1050.0,98103,480000.0,45714285.71428572
1900,2,2.0,1019.0,98119,813000.0,79784102.06084396
1901,4,2.5,3198.0,98103,1712000.0,53533458.41150719
1902,1,1.0,557.0,98105,222000.0,39856373.42908438
1903,2,2.5,950.0,98107,675000.0,71052631.57894737
1904,3,1.0,1050.0,98117,835000.0,79523809.52380952
1905,1,1.0,533.0,98126,300000.0,56285178.23639775
1906,3,1.0,860.0,98178,425000.0,49418604.65116279
1907,4,3.0,1890.0,98144,699000.0,36984126.984126985
1908,2,2.5,1138.0,98126,515000.0,45254833.04042179
1909,4,2.0,1830.0,98146,535000.0,29234972.677595627
1910,2,1.0,1980.0,98144,699950.0,35351010.1010101
1911,3,5.5,1730.0,98105,850000.0,49132947.97687861
1912,3,3.0,2462.0,98117,915000.0,37164906.58001625
1913,3,3.5,1300.0,98106,583000.0,44846153.84615385
1914,4,2.0,1550.0,98103,1325000.0,85483870.96774194
1915,3,3.5,1679.0,98126,689000.0,41036331.14949375
1916,3,1.0,1220.0,98116,680000.0,55737704.91803279
1917,3,1.5,1540.0,98178,535000.0,34740259.74025974
1918,3,2.0,1520.0,98116,916500.0,60296052.631578945
1919,3,1.0,1320.0,98168,529000.0,40075757.57575758
1920,2,1.0,1290.0,98103,640000.0,49612403.1007752
1921,3,2.5,1870.0,98117,890000.0,47593582.887700535
1922,3,3.5,1762.0,98102,1000000.0,56753688.98978434
1923,3,1.0,1240.0,98118,531000.0,42822580.64516129
1924,3,1.5,1307.0,98125,650000.0,49732211.17061974
1925,2,2.0,1167.0,98107,650000.0,55698371.89374465
1926,2,1.5,1070.0,98103,849950.0,79434579.43925233
1927,2,1.0,1820.0,98125,1037300.0,56994505.494505495
1928,3,2.0,1790.0,98115,900000.0,50279329.608938545
1929,5,3.5,3700.0,98119,2050000.0,55405405.4054054
1930,4,3.5,3340.0,98144,2100000.0,62874251.49700599
1931,4,2.5,2250.0,98106,924900.0,41106666.666666664
1932,3,2.0,1799.0,98103,940000.0,52251250.69483046
1933,1,1.0,584.0,98199,411000.0,70376712.32876712
1934,5,2.5,4639.0,98112,3350000.0,72213839.1894805
1935,3,1.0,1810.0,98178,512000.0,28287292.817679558
1936,1,1.0,907.0,98119,585000.0,64498346.19625138
1937,3,2.0,2120.0,98117,1345000.0,63443396.2264151
1938,1,1.0,616.0,98101,399900.0,64918831.16883117
1939,6,6.0,1780.0,98168,733500.0,41207865.16853932
1940,4,2.0,2630.0,98115,1350000.0,51330798.47908745
1941,5,3.0,3060.0,98116,950000.0,31045751.633986928
1942,3,2.0,2700.0,98178,734000.0,27185185.185185187
1943,5,4.0,2030.0,98144,670000.0,33004926.108374383
1944,3,2.5,1620.0,98122,770000.0,47530864.197530866
1945,5,4.5,5704.0,98119,4000000.0,70126227.20897616
1946,2,1.0,700.0,98117,800000.0,114285714.28571428
1947,2,3.0,1260.0,98117,770000.0,61111111.11111111
1948,4,2.0,1770.0,98115,1425000.0,80508474.57627119
1949,4,2.5,1812.0,98136,825000.0,45529801.32450331
1950,1,1.0,648.0,98121,395000.0,60956790.12345679
1951,2,2.0,840.0,98144,725000.0,86309523.8095238
1952,3,2.0,2100.0,98136,845000.0,40238095.23809524
1953,5,3.0,2550.0,98125,1450000.0,56862745.09803922
1954,1,1.0,774.0,98146,265000.0,34237726.09819122
1955,2,2.5,1736.0,98122,970000.0,55875576.03686636
1956,3,2.5,2198.0,98144,1675000.0,76205641.4922657
1957,2,1.0,770.0,98125,620000.0,80519480.51948053
1958,2,2.0,1150.0,98107,725000.0,63043478.26086956
1959,3,2.0,2330.0,98103,1098000.0,47124463.519313306
1960,5,4.5,4693.0,98122,2650000.0,56467078.627743445
1961,3,3.0,1790.0,98125,755000.0,42178770.94972067
1962,4,3.5,2960.0,98103,1700000.0,57432432.432432435
1963,1,1.0,591.0,98119,434000.0,73434856.17597292
1964,2,2.0,1391.0,98109,860000.0,61826024.44284687
1965,3,2.0,1160.0,98178,566000.0,48793103.448275864
1966,1,1.0,720.0,98126,365000.0,50694444.44444445
1967,1,1.0,701.0,98115,325000.0,46362339.5149786
1968,4,2.0,2570.0,98103,1495000.0,58171206.22568093
1969,3,2.0,1611.0,98107,915000.0,56797020.48417132
1970,4,2.5,2474.0,98115,1725000.0,69725141.47130154
1971,3,2.0,1300.0,98144,778000.0,59846153.84615385
1972,2,2.5,840.0,98144,620000.0,73809523.8095238
1973,2,2.0,1100.0,98107,749000.0,68090909.0909091
1974,3,2.5,2730.0,98122,1199000.0,43919413.91941392
1975,2,2.0,1004.0,98125,325000.0,32370517.928286854
1976,3,3.0,1650.0,98103,950000.0,57575757.57575758
1977,3,3.0,1650.0,98103,974999.0,59090848.484848484
1978,4,1.0,1850.0,98118,600000.0,32432432.43243243
1979,5,3.5,4050.0,98119,2895000.0,71481481.48148148
1980,1,1.0,865.0,98112,712500.0,82369942.19653179
1981,2,2.0,1252.0,98121,1349000.0,107747603.83386582
1982,3,3.0,1790.0,98109,1325000.0,74022346.36871508
1983,5,3.0,2020.0,98119,899000.0,44504950.49504951
1984,3,1.5,1280.0,98144,750000.0,58593750.0
1985,4,2.0,1630.0,98116,942000.0,57791411.04294479
1986,3,3.5,1460.0,98117,740000.0,50684931.50684932
1987,3,2.0,1210.0,98103,875000.0,72314049.58677685
1988,4,2.0,2080.0,98116,1098000.0,52788461.538461536
1989,4,2.0,3542.0,98144,1150000.0,32467532.467532467
1990,3,1.5,2200.0,98117,860000.0,39090909.09090909
1991,1,1.0,603.0,98133,400000.0,66334991.70812604
1992,2,2.0,1456.0,98199,575000.0,39491758.24175824
1993,2,2.5,1169.0,98117,615000.0,52609067.57912746
1994,2,1.0,1770.0,98103,926000.0,52316384.18079096
1995,4,2.0,1641.0,98118,538800.0,32833638.02559415
1996,1,1.0,600.0,98122,310000.0,51666666.666666664
1997,2,1.5,860.0,98122,734950.0,85459302.3255814
1998,4,3.5,4990.0,98112,4815000.0,96492985.97194389
1999,3,2.0,1749.0,98125,699950.0,40020011.43510578
2000,3,4.0,1580.0,98144,825000.0,52215189.87341772
2001,3,2.5,2340.0,98177,1900000.0,81196581.1965812
2002,6,3.0,2440.0,98144,925000.0,37909836.06557377
2003,1,1.0,705.0,98103,490000.0,69503546.09929077
2004,2,2.0,1227.0,98115,715000.0,58272208.63895681
2005,5,4.0,2734.0,98115,1300000.0,47549378.20043892
2006,2,2.0,839.0,98125,385000.0,45887961.85935637
2007,3,1.0,1120.0,98178,708000.0,63214285.71428572
2008,3,2.0,1482.0,98117,919000.0,62010796.22132254
2009,3,3.5,1680.0,98126,675000.0,40178571.428571425
2010,2,2.0,1400.0,98199,699950.0,49996428.571428575
2011,3,2.0,1370.0,98112,910000.0,66423357.66423358
2012,1,1.0,889.0,98121,550000.0,61867266.59167604
2013,4,2.0,2140.0,98199,1150000.0,53738317.75700934
2014,2,2.0,795.0,98103,590000.0,74213836.47798742
2015,3,2.0,1710.0,98133,659000.0,38538011.69590643
